ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,pl1_flag,pl1_year_pro,pl1_weight,pl1_height,pl1_hand,pl2_flag,pl2_year_pro,pl2_weight,pl2_height,pl2_hand
14,Acapulco,Abierto Mexicano,2021-03-17,ATP500,Outdoor,Hard,1st Round,3,Fognini,Travaglia,17,68,2530,1024,7,5,6,2,0,0,0,0,0,0,2,0,Completed,ITA,2004,74,178,Right-Handed,ITA,2008,80,185,Right-Handed
14,Acapulco,Abierto Mexicano,2021-03-17,ATP500,Outdoor,Hard,1st Round,3,Tsitsipas,Paire,5,31,6765,1773,6,3,6,1,0,0,0,0,0,0,2,0,Completed,GRE,2016,83,193,Right-Handed,FRA,2007,80,196,Right-Handed
14,Acapulco,Abierto Mexicano,2021-03-17,ATP500,Outdoor,Hard,1st Round,3,Norrie,Kozlov,61,389,1070,111,6,3,6,3,0,0,0,0,0,0,2,0,Completed,GBR,2017,80,188,Left-Handed,USA,2013,79,183,Right-Handed
14,Acapulco,Abierto Mexicano,2021-03-17,ATP500,Outdoor,Hard,1st Round,3,Kecmanovic,Lopez,46,62,1364,1066,6,4,6,4,0,0,0,0,0,0,2,0,Completed,SRB,2017,75,183,Right-Handed,ESP,1997,73,185,Left-Handed
14,Acapulco,Abierto Mexicano,2021-03-17,ATP500,Outdoor,Hard,1st Round,3,Dimitrov,Mannarino,16,34,2620,1661,6,4,3,0,0,0,0,0,0,0,1,0,Retired,BUL,2008,80,191,Right-Handed,FRA,2004,70,180,Left-Handed
14,Acapulco,Abierto Mexicano,2021-03-17,ATP500,Outdoor,Hard,1st Round,3,Ruud,Galan,25,112,1909,702,6,4,6,1,0,0,0,0,0,0,2,0,Completed,NOR,2015,77,183,Right-Handed,COL,2015,72,191,Right-Handed
14,Acapulco,Abierto Mexicano,2021-03-18,ATP500,Outdoor,Hard,2nd Round,3,Musetti,Tiafoe,120,56,630,1095,2,6,6,3,7,6,0,0,0,0,2,1,Completed,ITA,2019,78,185,Right-Handed,USA,2015,77,188,Right-Handed
14,Acapulco,Abierto Mexicano,2021-03-18,ATP500,Outdoor,Hard,2nd Round,3,Koepfer,Raonic,71,19,976,2450,6,4,6,2,0,0,0,0,0,0,2,0,Completed,GER,2016,79,180,Left-Handed,CAN,2008,98,196,Right-Handed
14,Acapulco,Abierto Mexicano,2021-03-18,ATP500,Outdoor,Hard,2nd Round,3,Auger-aliassime,Korda,18,92,2516,824,6,3,6,4,0,0,0,0,0,0,2,0,Completed,CAN,2016,84,188,Right-Handed,USA,2018,77,196,Right-Handed
14,Acapulco,Abierto Mexicano,2021-03-18,ATP500,Outdoor,Hard,2nd Round,3,Dimitrov,Kecmanovic,16,46,2620,1364,6,4,6,2,0,0,0,0,0,0,2,0,Completed,BUL,2008,80,191,Right-Handed,SRB,2017,75,183,Right-Handed
14,Acapulco,Abierto Mexicano,2021-03-18,ATP500,Outdoor,Hard,2nd Round,3,Ruud,Griekspoor,25,154,1909,472,4,6,6,3,7,6,0,0,0,0,2,1,Completed,NOR,2015,77,183,Right-Handed,NED,2015,85,188,Right-Handed
14,Acapulco,Abierto Mexicano,2021-03-18,ATP500,Outdoor,Hard,2nd Round,3,Zverev,Djere,7,54,5635,1106,6,4,6,3,0,0,0,0,0,0,2,0,Completed,GER,2013,86,198,Right-Handed,SRB,2013,80,185,Right-Handed
14,Acapulco,Abierto Mexicano,2021-03-18,ATP500,Outdoor,Hard,2nd Round,3,Norrie,Fognini,61,17,1070,2530,6,4,6,3,0,0,0,0,0,0,2,0,Completed,GBR,2017,80,188,Left-Handed,ITA,2004,74,178,Right-Handed
14,Acapulco,Abierto Mexicano,2021-03-18,ATP500,Outdoor,Hard,2nd Round,3,Tsitsipas,Isner,5,27,6765,1850,6,3,6,2,0,0,0,0,0,0,2,0,Completed,GRE,2016,83,193,Right-Handed,USA,2007,108,208,Right-Handed
14,Acapulco,Abierto Mexicano,2021-03-19,ATP500,Outdoor,Hard,Quarterfinals,3,Zverev,Ruud,7,25,5635,1909,0,0,0,0,0,0,0,0,0,0,0,0,Walkover,GER,2013,86,198,Right-Handed,NOR,2015,77,183,Right-Handed
14,Acapulco,Abierto Mexicano,2021-03-19,ATP500,Outdoor,Hard,Quarterfinals,3,Koepfer,Norrie,71,61,976,1070,7,5,6,4,0,0,0,0,0,0,2,0,Completed,GER,2016,79,180,Left-Handed,GBR,2017,80,188,Left-Handed
14,Acapulco,Abierto Mexicano,2021-03-19,ATP500,Outdoor,Hard,Quarterfinals,3,Tsitsipas,Auger-aliassime,5,18,6765,2516,7,5,4,6,6,3,0,0,0,0,2,1,Completed,GRE,2016,83,193,Right-Handed,CAN,2016,84,188,Right-Handed
14,Acapulco,Abierto Mexicano,2021-03-19,ATP500,Outdoor,Hard,Quarterfinals,3,Musetti,Dimitrov,120,16,630,2620,6,4,7,6,0,0,0,0,0,0,2,0,Completed,ITA,2019,78,185,Right-Handed,BUL,2008,80,191,Right-Handed
14,Acapulco,Abierto Mexicano,2021-03-20,ATP500,Outdoor,Hard,Semifinals,3,Zverev,Koepfer,7,71,5635,976,6,4,7,6,0,0,0,0,0,0,2,0,Completed,GER,2013,86,198,Right-Handed,GER,2016,79,180,Left-Handed
14,Acapulco,Abierto Mexicano,2021-03-20,ATP500,Outdoor,Hard,Semifinals,3,Tsitsipas,Musetti,5,120,6765,630,6,1,6,3,0,0,0,0,0,0,2,0,Completed,GRE,2016,83,193,Right-Handed,ITA,2019,78,185,Right-Handed
14,Acapulco,Abierto Mexicano,2021-03-21,ATP500,Outdoor,Hard,The Final,3,Zverev,Tsitsipas,7,5,5635,6765,6,4,7,6,0,0,0,0,0,0,2,0,Completed,GER,2013,86,198,Right-Handed,GRE,2016,83,193,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-14,ATP500,Outdoor,Hard,1st Round,3,Nishikori,Opelka,41,38,1423,1457,3,6,6,3,6,4,0,0,0,0,2,1,Completed,JPN,2007,75,178,Right-Handed,USA,2015,100,211,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-14,ATP500,Outdoor,Hard,1st Round,3,Chardy,Vinolas,53,47,1120,1360,6,3,3,6,6,4,0,0,0,0,2,1,Completed,FRA,2005,75,188,Right-Handed,ESP,2007,80,188,Left-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-14,ATP500,Outdoor,Hard,1st Round,3,Karatsev,Gerasimov,42,77,1395,936,6,4,6,4,0,0,0,0,0,0,2,0,Completed,RUS,2011,85,185,Right-Handed,BLR,2010,84,183,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-14,ATP500,Outdoor,Hard,1st Round,3,Bublik,Nishioka,43,64,1385,1046,6,4,7,6,0,0,0,0,0,0,2,0,Completed,KAZ,2014,76,196,Right-Handed,JPN,2014,64,170,Left-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-14,ATP500,Outdoor,Hard,1st Round,3,Popyrin,Novak,86,99,863,785,7,6,7,5,0,0,0,0,0,0,2,0,Completed,AUS,2017,78,196,Right-Handed,AUT,2011,80,183,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-15,ATP500,Outdoor,Hard,1st Round,3,Struff,Kukushkin,39,104,1450,769,6,3,6,2,0,0,0,0,0,0,2,0,Completed,GER,2009,87,196,Right-Handed,KAZ,2006,72,183,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-15,ATP500,Outdoor,Hard,1st Round,3,Zapata Miralles,Millman,150,40,489,1426,6,4,6,4,0,0,0,0,0,0,2,0,Completed,ESP,2015,79,183,Right-Handed,AUS,2006,79,183,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-15,ATP500,Outdoor,Hard,1st Round,3,Bedene,Bhambri,59,0,1085,0,3,6,6,1,6,4,0,0,0,0,2,1,Completed,GBR,2008,72,183,Right-Handed,IND,2008,77,183,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-15,ATP500,Outdoor,Hard,1st Round,3,Harris,O Connell,81,122,885,617,6,7,6,4,6,1,0,0,0,0,2,1,Completed,RSA,2015,80,193,Right-Handed,AUS,2011,78,183,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-15,ATP500,Outdoor,Hard,1st Round,3,Gasquet,Cecchinato,49,89,1185,856,6,4,6,2,0,0,0,0,0,0,2,0,Completed,FRA,2002,75,185,Right-Handed,ITA,2010,78,185,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-15,ATP500,Outdoor,Hard,1st Round,3,Ruusuvuori,Thompson,87,55,861,1104,6,3,7,6,0,0,0,0,0,0,2,0,Completed,FIN,2018,79,188,Right-Handed,AUS,2013,73,183,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-15,ATP500,Outdoor,Hard,1st Round,3,Fucsovics,Pospisil,44,65,1382,1033,2,6,7,5,6,4,0,0,0,0,2,1,Completed,HUN,2010,82,188,Right-Handed,CAN,2007,84,193,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-15,ATP500,Outdoor,Hard,2nd Round,3,Chardy,De Minaur,53,23,1120,2190,2,6,6,3,6,4,0,0,0,0,2,1,Completed,FRA,2005,75,188,Right-Handed,AUS,2015,69,180,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-16,ATP500,Outdoor,Hard,2nd Round,3,Sonego,Zapata Miralles,37,150,1643,489,6,2,6,2,0,0,0,0,0,0,2,0,Completed,ITA,2013,76,191,Right-Handed,ESP,2015,79,183,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-16,ATP500,Outdoor,Hard,2nd Round,3,Hurkacz,Gasquet,35,49,1645,1185,6,3,6,4,0,0,0,0,0,0,2,0,Completed,ITA,2013,77,188,Right-Handed,FRA,2002,75,185,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-16,ATP500,Outdoor,Hard,2nd Round,3,Karatsev,Evans,42,28,1395,1813,6,4,4,6,6,4,0,0,0,0,2,1,Completed,RUS,2011,85,185,Right-Handed,GBR,2006,75,175,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-16,ATP500,Outdoor,Hard,2nd Round,3,Shapovalov,Struff,12,39,2865,1450,6,1,6,3,0,0,0,0,0,0,2,0,Completed,CAN,2016,76,183,Left-Handed,GER,2009,87,196,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-16,ATP500,Outdoor,Hard,2nd Round,3,Khachanov,Popyrin,22,86,2200,863,6,4,3,6,7,6,0,0,0,0,2,1,Completed,RUS,2013,88,198,Right-Handed,AUS,2017,78,196,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-16,ATP500,Outdoor,Hard,2nd Round,3,Sinner,Bublik,32,43,1719,1385,2,6,7,6,6,4,0,0,0,0,2,1,Completed,ITA,2018,76,188,Right-Handed,KAZ,2014,76,196,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-16,ATP500,Outdoor,Hard,2nd Round,3,Lajovic,Jaziri,26,258,1895,229,7,5,6,2,0,0,0,0,0,0,2,0,Completed,SRB,2007,78,183,Right-Handed,TUN,2003,82,185,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-16,ATP500,Outdoor,Hard,2nd Round,3,Rublev,Ruusuvuori,8,87,5011,861,6,4,6,4,0,0,0,0,0,0,2,0,Completed,RUS,2014,68,188,Right-Handed,FIN,2018,79,188,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-16,ATP500,Outdoor,Hard,2nd Round,3,Bedene,Giustino,59,163,1085,443,6,4,6,3,0,0,0,0,0,0,2,0,Completed,GBR,2008,72,183,Right-Handed,ITA,2007,80,183,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-16,ATP500,Outdoor,Hard,2nd Round,3,Fucsovics,Carreno Busta,44,15,1382,2630,6,7,6,3,6,2,0,0,0,0,2,1,Completed,HUN,2010,82,188,Right-Handed,ESP,2009,78,188,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-16,ATP500,Outdoor,Hard,2nd Round,3,Fritz,Basilashvili,30,36,1775,1645,4,6,6,3,7,6,0,0,0,0,2,1,Completed,USA,2015,84,193,Right-Handed,GEO,2008,79,185,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-16,ATP500,Outdoor,Hard,2nd Round,3,Nishikori,Goffin,41,13,1423,2795,6,3,7,6,0,0,0,0,0,0,2,0,Completed,JPN,2007,75,178,Right-Handed,BEL,2009,68,180,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-16,ATP500,Outdoor,Hard,2nd Round,3,Krajinovic,Davidovich Fokina,33,52,1665,1144,7,5,6,4,0,0,0,0,0,0,2,0,Completed,SRB,2008,75,185,Right-Handed,ESP,2017,80,183,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-16,ATP500,Outdoor,Hard,2nd Round,3,Harris,Thiem,81,4,885,8625,6,3,6,4,0,0,0,0,0,0,2,0,Completed,RSA,2015,80,193,Right-Handed,AUT,2011,82,185,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-17,ATP500,Outdoor,Hard,3rd Round,3,Shapovalov,Hurkacz,12,35,2865,1645,6,4,6,3,0,0,0,0,0,0,2,0,Completed,CAN,2016,76,183,Left-Handed,ITA,2013,77,188,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-17,ATP500,Outdoor,Hard,3rd Round,3,Chardy,Khachanov,53,22,1120,2200,6,7,6,4,6,4,0,0,0,0,2,1,Completed,FRA,2005,75,188,Right-Handed,RUS,2013,88,198,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-17,ATP500,Outdoor,Hard,3rd Round,3,Sinner,Bautista Agut,32,11,1719,2910,6,4,3,6,7,5,0,0,0,0,2,1,Completed,ITA,2018,76,188,Right-Handed,ESP,2005,76,183,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-17,ATP500,Outdoor,Hard,3rd Round,3,Karatsev,Sonego,42,37,1395,1643,3,6,6,3,6,4,0,0,0,0,2,1,Completed,RUS,2011,85,185,Right-Handed,ITA,2013,76,191,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-17,ATP500,Outdoor,Hard,3rd Round,3,Nishikori,Bedene,41,59,1423,1085,6,4,6,4,0,0,0,0,0,0,2,0,Completed,JPN,2007,75,178,Right-Handed,GBR,2008,72,183,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-17,ATP500,Outdoor,Hard,3rd Round,3,Fucsovics,Lajovic,44,26,1382,1895,6,1,4,6,6,4,0,0,0,0,2,1,Completed,HUN,2010,82,188,Right-Handed,SRB,2007,78,183,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-17,ATP500,Outdoor,Hard,3rd Round,3,Rublev,Fritz,8,30,5011,1775,6,3,6,1,0,0,0,0,0,0,2,0,Completed,RUS,2014,68,188,Right-Handed,USA,2015,84,193,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-17,ATP500,Outdoor,Hard,3rd Round,3,Harris,Krajinovic,81,33,885,1665,7,6,6,4,0,0,0,0,0,0,2,0,Completed,RSA,2015,80,193,Right-Handed,SRB,2008,75,185,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-18,ATP500,Outdoor,Hard,Quarterfinals,3,Shapovalov,Chardy,12,53,2865,1120,7,5,6,4,0,0,0,0,0,0,2,0,Completed,CAN,2016,76,183,Left-Handed,FRA,2005,75,188,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-18,ATP500,Outdoor,Hard,Quarterfinals,3,Karatsev,Sinner,42,32,1395,1719,6,7,6,3,6,2,0,0,0,0,2,1,Completed,RUS,2011,85,185,Right-Handed,ITA,2018,76,188,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-18,ATP500,Outdoor,Hard,Quarterfinals,3,Harris,Nishikori,81,41,885,1423,6,1,3,6,6,3,0,0,0,0,2,1,Completed,RSA,2015,80,193,Right-Handed,JPN,2007,75,178,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-18,ATP500,Outdoor,Hard,Quarterfinals,3,Rublev,Fucsovics,8,44,5011,1382,7,5,6,2,0,0,0,0,0,0,2,0,Completed,RUS,2014,68,188,Right-Handed,HUN,2010,82,188,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-19,ATP500,Outdoor,Hard,Semifinals,3,Harris,Shapovalov,81,12,885,2865,6,7,6,4,7,6,0,0,0,0,2,1,Completed,RSA,2015,80,193,Right-Handed,CAN,2016,76,183,Left-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-19,ATP500,Outdoor,Hard,Semifinals,3,Karatsev,Rublev,42,8,1395,5011,6,2,4,6,6,4,0,0,0,0,2,1,Completed,RUS,2011,85,185,Right-Handed,RUS,2014,68,188,Right-Handed
15,Dubai ,Dubai Tennis Championships,2021-03-20,ATP500,Outdoor,Hard,The Final,3,Karatsev,Harris,42,81,1395,885,6,3,6,2,0,0,0,0,0,0,2,0,Completed,RUS,2011,85,185,Right-Handed,RSA,2015,80,193,Right-Handed
16,Miami,Miami Open,2021-03-24,Masters 1000,Outdoor,Hard,1st Round,3,Popyrin,Lopez,86,64,873,1066,6,4,7,6,0,0,0,0,0,0,2,0,Completed,AUS,2017,78,196,Right-Handed,ESP,1997,73,185,Left-Handed
16,Miami,Miami Open,2021-03-24,Masters 1000,Outdoor,Hard,1st Round,3,Norrie,Nishioka,56,66,1140,1046,6,1,3,6,7,5,0,0,0,0,2,1,Completed,GBR,2017,80,188,Left-Handed,JPN,2014,64,170,Left-Handed
16,Miami,Miami Open,2021-03-24,Masters 1000,Outdoor,Hard,1st Round,3,Ymer,Tabilo,95,167,820,431,6,3,6,1,0,0,0,0,0,0,2,0,Completed,SWE,2015,75,183,Right-Handed,CHI,2015,75,188,Right-Handed
16,Miami,Miami Open,2021-03-24,Masters 1000,Outdoor,Hard,1st Round,3,Giron,Paul,88,53,864,1155,7,6,6,4,0,0,0,0,0,0,2,0,Completed,USA,2014,77,180,Right-Handed,USA,2015,78,185,Right-Handed
16,Miami,Miami Open,2021-03-24,Masters 1000,Outdoor,Hard,1st Round,3,Gaston,Koepfer,162,54,445,1146,6,1,6,4,0,0,0,0,0,0,2,0,Completed,FRA,2018,68,173,Left-Handed,GER,2016,79,180,Left-Handed
16,Miami,Miami Open,2021-03-24,Masters 1000,Outdoor,Hard,1st Round,3,Berankis,Gaio,89,142,860,526,7,6,6,2,0,0,0,0,0,0,2,0,Completed,LTU,2007,70,175,Right-Handed,ITA,2009,84,180,Right-Handed
16,Miami,Miami Open,2021-03-24,Masters 1000,Outdoor,Hard,1st Round,3,Duckworth,Zverev,104,280,771,209,6,2,4,6,6,4,0,0,0,0,2,1,Completed,AUS,2010,82,183,Right-Handed,GER,2005,88,191,Left-Handed
16,Miami,Miami Open,2021-03-24,Masters 1000,Outdoor,Hard,1st Round,3,Harris,Nava,52,556,1175,57,6,4,7,6,0,0,0,0,0,0,2,0,Completed,RSA,2015,80,193,Right-Handed,USA,2019,76,185,Right-Handed
16,Miami,Miami Open,2021-03-24,Masters 1000,Outdoor,Hard,1st Round,3,Mcdonald,Pospisil,120,67,633,1033,6,3,4,6,6,3,0,0,0,0,2,1,Completed,USA,2016,73,178,Right-Handed,CAN,2007,84,193,Right-Handed
16,Miami,Miami Open,2021-03-24,Masters 1000,Outdoor,Hard,1st Round,3,Djere,Vesely,57,71,1131,993,6,3,5,7,6,1,0,0,0,0,2,1,Completed,SRB,2013,80,185,Right-Handed,CZE,2009,92,198,Left-Handed
16,Miami,Miami Open,2021-03-25,Masters 1000,Outdoor,Hard,1st Round,3,Ruusuvuori,Alcaraz,83,132,881,561,6,4,2,6,7,5,0,0,0,0,2,1,Completed,FIN,2018,79,188,Right-Handed,ESP,2018,72,185,Right-Handed
16,Miami,Miami Open,2021-03-25,Masters 1000,Outdoor,Hard,1st Round,3,Tiafoe,Travaglia,58,70,1120,1024,5,7,6,4,6,2,0,0,0,0,2,1,Completed,USA,2015,77,188,Right-Handed,ITA,2008,80,185,Right-Handed
16,Miami,Miami Open,2021-03-25,Masters 1000,Outdoor,Hard,1st Round,3,Ivashka,Kwon,116,79,673,910,7,6,6,7,7,6,0,0,0,0,2,1,Completed,BLR,2013,83,196,Right-Handed,KOR,2015,72,180,Right-Handed
16,Miami,Miami Open,2021-03-25,Masters 1000,Outdoor,Hard,1st Round,3,Kudla,Chardy,123,49,608,1190,3,6,6,3,6,4,0,0,0,0,2,1,Completed,USA,2010,75,180,Right-Handed,FRA,2005,75,188,Right-Handed
16,Miami,Miami Open,2021-03-25,Masters 1000,Outdoor,Hard,1st Round,3,Thompson,Delbonis,60,80,1104,906,7,6,6,4,0,0,0,0,0,0,2,0,Completed,AUS,2013,73,183,Right-Handed,ARG,2007,88,191,Left-Handed
16,Miami,Miami Open,2021-03-25,Masters 1000,Outdoor,Hard,1st Round,3,Cilic,Coria,45,84,1373,878,6,3,2,6,6,4,0,0,0,0,2,1,Completed,CRO,2005,89,198,Right-Handed,ARG,2010,73,180,Right-Handed
16,Miami,Miami Open,2021-03-25,Masters 1000,Outdoor,Hard,1st Round,3,Kecmanovic,Broady,46,158,1364,457,7,5,6,7,6,1,0,0,0,0,2,1,Completed,SRB,2017,75,183,Right-Handed,GBR,2014,78,183,Left-Handed
16,Miami,Miami Open,2021-03-25,Masters 1000,Outdoor,Hard,1st Round,3,Sandgren,Martinez,62,93,1088,823,6,4,2,0,0,0,0,0,0,0,1,0,Retired,USA,2011,87,188,Right-Handed,ESP,2016,76,185,Right-Handed
16,Miami,Miami Open,2021-03-25,Masters 1000,Outdoor,Hard,1st Round,3,Korda,Albot,87,77,865,936,6,3,6,0,0,0,0,0,0,0,2,0,Completed,USA,2018,77,196,Right-Handed,MDA,2008,69,175,Right-Handed
16,Miami,Miami Open,2021-03-25,Masters 1000,Outdoor,Hard,1st Round,3,Musetti,Mmoh,94,181,823,393,6,4,6,4,0,0,0,0,0,0,2,0,Completed,ITA,2019,78,185,Right-Handed,USA,2016,85,185,Right-Handed
16,Miami,Miami Open,2021-03-26,Masters 1000,Outdoor,Hard,1st Round,3,Bedene,Fabbiano,59,178,1110,400,7,6,1,6,6,3,0,0,0,0,2,1,Completed,GBR,2008,72,183,Right-Handed,ITA,2005,69,173,Right-Handed
16,Miami,Miami Open,2021-03-26,Masters 1000,Outdoor,Hard,2nd Round,3,Popyrin,Opelka,86,41,873,1457,6,4,6,2,0,0,0,0,0,0,2,0,Completed,AUS,2017,78,196,Right-Handed,USA,2015,100,211,Right-Handed
16,Miami,Miami Open,2021-03-26,Masters 1000,Outdoor,Hard,2nd Round,3,Duckworth,Goffin,104,13,771,2795,6,3,6,1,0,0,0,0,0,0,2,0,Completed,AUS,2010,82,183,Right-Handed,BEL,2009,68,180,Right-Handed
16,Miami,Miami Open,2021-03-26,Masters 1000,Outdoor,Hard,2nd Round,3,Lajovic,Escobedo,26,205,1895,343,6,2,6,3,0,0,0,0,0,0,2,0,Completed,SRB,2007,78,183,Right-Handed,USA,2014,82,185,Right-Handed
16,Miami,Miami Open,2021-03-26,Masters 1000,Outdoor,Hard,2nd Round,3,Fritz,Giron,32,88,1775,864,6,2,6,2,0,0,0,0,0,0,2,0,Completed,USA,2015,84,193,Right-Handed,USA,2014,77,180,Right-Handed
16,Miami,Miami Open,2021-03-26,Masters 1000,Outdoor,Hard,2nd Round,3,Norrie,Dimitrov,56,16,1140,2620,7,5,7,5,0,0,0,0,0,0,2,0,Completed,GBR,2017,80,188,Left-Handed,BUL,2008,80,191,Right-Handed
16,Miami,Miami Open,2021-03-26,Masters 1000,Outdoor,Hard,2nd Round,3,Struff,Berankis,42,89,1450,860,6,3,6,4,0,0,0,0,0,0,2,0,Completed,GER,2009,87,196,Right-Handed,LTU,2007,70,175,Right-Handed
16,Miami,Miami Open,2021-03-26,Masters 1000,Outdoor,Hard,2nd Round,3,Ymer,Basilashvili,95,38,820,1645,6,3,4,6,6,4,0,0,0,0,2,1,Completed,SWE,2015,75,183,Right-Handed,GEO,2008,79,185,Right-Handed
16,Miami,Miami Open,2021-03-26,Masters 1000,Outdoor,Hard,2nd Round,3,Sinner,Gaston,31,162,1789,445,6,2,6,2,0,0,0,0,0,0,2,0,Completed,ITA,2018,76,188,Right-Handed,FRA,2018,68,173,Left-Handed
16,Miami,Miami Open,2021-03-26,Masters 1000,Outdoor,Hard,2nd Round,3,Medvedev,Lu,2,1020,9940,10,6,2,6,2,0,0,0,0,0,0,2,0,Completed,RUS,2014,81,198,Right-Handed,TPE,2001,74,180,Right-Handed
16,Miami,Miami Open,2021-03-26,Masters 1000,Outdoor,Hard,2nd Round,3,Khachanov,Hanfmann,22,108,2200,750,6,3,6,2,0,0,0,0,0,0,2,0,Completed,RUS,2013,88,198,Right-Handed,GER,2015,84,193,Right-Handed
16,Miami,Miami Open,2021-03-26,Masters 1000,Outdoor,Hard,2nd Round,3,Bautista Agut,Harris,12,52,2910,1175,0,0,0,0,0,0,0,0,0,0,0,0,Walkover,ESP,2005,76,183,Right-Handed,RSA,2015,80,193,Right-Handed
16,Miami,Miami Open,2021-03-26,Masters 1000,Outdoor,Hard,2nd Round,3,Ruusuvuori,Zverev,83,7,881,6070,1,6,6,3,6,1,0,0,0,0,2,1,Completed,FIN,2018,79,188,Right-Handed,GER,2013,86,198,Right-Handed
16,Miami,Miami Open,2021-03-26,Masters 1000,Outdoor,Hard,2nd Round,3,Bublik,Djere,44,57,1385,1131,6,3,6,4,0,0,0,0,0,0,2,0,Completed,KAZ,2014,76,196,Right-Handed,SRB,2013,80,185,Right-Handed
16,Miami,Miami Open,2021-03-26,Masters 1000,Outdoor,Hard,2nd Round,3,Tiafoe,Evans,58,29,1120,1813,6,7,6,3,6,3,0,0,0,0,2,1,Completed,USA,2015,77,188,Right-Handed,GBR,2006,75,175,Right-Handed
16,Miami,Miami Open,2021-03-27,Masters 1000,Outdoor,Hard,2nd Round,3,Isner,Mcdonald,28,120,1850,633,2,6,6,3,7,5,0,0,0,0,2,1,Completed,USA,2007,108,208,Right-Handed,USA,2016,73,178,Right-Handed
16,Miami,Miami Open,2021-03-27,Masters 1000,Outdoor,Hard,2nd Round,3,Sonego,Fratangelo,34,233,1668,277,6,4,7,6,0,0,0,0,0,0,2,0,Completed,ITA,2013,76,191,Right-Handed,USA,2012,79,183,Right-Handed
16,Miami,Miami Open,2021-03-27,Masters 1000,Outdoor,Hard,2nd Round,3,Nishikori,Bedene,39,59,1513,1110,7,6,5,7,6,4,0,0,0,0,2,1,Completed,JPN,2007,75,178,Right-Handed,GBR,2008,72,183,Right-Handed
16,Miami,Miami Open,2021-03-27,Masters 1000,Outdoor,Hard,2nd Round,3,Raonic,Thompson,19,60,2450,1104,6,2,6,1,0,0,0,0,0,0,2,0,Completed,CAN,2008,98,196,Right-Handed,AUS,2013,73,183,Right-Handed
16,Miami,Miami Open,2021-03-27,Masters 1000,Outdoor,Hard,2nd Round,3,Hurkacz,Kudla,37,123,1645,608,7,6,6,4,0,0,0,0,0,0,2,0,Completed,ITA,2013,77,188,Right-Handed,USA,2010,75,180,Right-Handed
16,Miami,Miami Open,2021-03-27,Masters 1000,Outdoor,Hard,2nd Round,3,Tsitsipas,Dzumhur,5,126,6950,599,6,1,6,4,0,0,0,0,0,0,2,0,Completed,GRE,2016,83,193,Right-Handed,BIH,2011,70,175,Right-Handed
16,Miami,Miami Open,2021-03-27,Masters 1000,Outdoor,Hard,2nd Round,3,Musetti,Paire,94,33,823,1773,6,3,6,3,0,0,0,0,0,0,2,0,Completed,ITA,2019,78,185,Right-Handed,FRA,2007,80,196,Right-Handed
